Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
A_full,0.9562264150943396,0.7282608695652174,0.8427672955974843,0.6567164179104478,0.6855345911949685,1.0,SVM,14,3,0.9249999999999999,0.9240701754385965
A_full,0.9816352201257863,0.842391304347826,0.9088050314465409,0.7662826858219088,0.8176100628930818,1.0,Random Forest,14,3,0.7799999999999999,0.9578567251461987
A_full,0.9625157232704402,0.7391304347826086,0.8322012578616351,0.6617647058823529,0.7044025157232704,0.96,Extra Trees,14,3,0.7749999999999999,0.8930233918128655
A_full,0.9738364779874213,0.8532608695652174,0.8982389937106918,0.7739249146757678,0.8364779874213837,0.96,XGBoost (regularized),14,3,0.4749999999999999,0.9591725146198831
A_full,0.9123661148977604,0.8967391304347826,0.8113437195715676,0.7969212895730468,0.930379746835443,0.6923076923076923,Logistic Regression,15,3,0.4499999999999999,0.9093406432748538
A_full,0.9177215189873418,0.8804347826086957,0.8018500486854917,0.774860956618465,0.9113924050632911,0.6923076923076923,SVM,15,3,0.825,0.9151403508771929
A_full,0.9739532619279455,0.9239130434782609,0.8432327166504381,0.8432327166504381,0.9556962025316456,0.7307692307692307,Random Forest,15,3,0.5549999999999999,0.9517412280701756
A_full,0.9155306718597859,0.8586956521739131,0.8373904576436222,0.7654901960784314,0.8670886075949367,0.8076923076923077,Extra Trees,15,3,0.815,0.8820687134502924
A_full,0.9683544303797468,0.9184782608695652,0.9043330087633885,0.8526192129011587,0.9240506329113924,0.8846153846153846,XGBoost (regularized),15,3,0.4699999999999999,0.9592500000000002
A_full,0.9194484760522498,0.8540540540540541,0.834663763909047,0.7594973277480861,0.8616352201257862,0.8076923076923077,Logistic Regression,16,4,0.5399999999999999,0.9177894736842106
A_full,0.9426705370101597,0.9027027027027027,0.8468795355587808,0.8159814323607427,0.9245283018867925,0.7692307692307693,SVM,16,4,0.8099999999999999,0.925969298245614
A_full,0.9545234639574263,0.9081081081081082,0.8982825350749879,0.837392068662427,0.9119496855345912,0.8846153846153846,Random Forest,16,4,0.635,0.9491666666666667
A_full,0.9213836477987422,0.8972972972972973,0.7472181906144171,0.7684605757196495,0.9559748427672956,0.5384615384615384,Extra Trees,16,4,0.5149999999999999,0.886016081871345
A_full,0.9581519109820997,0.9081081081081082,0.8982825350749879,0.837392068662427,0.9119496855345912,0.8846153846153846,XGBoost (regularized),16,4,0.33499999999999996,0.9517163742690059
A_full,0.93033381712627,0.8756756756756757,0.8311562651185294,0.7800010340726953,0.8930817610062893,0.7692307692307693,Logistic Regression,17,4,0.37999999999999995,0.931828947368421
A_full,0.945331398161587,0.7891891891891892,0.8451862602806,0.7069574753259413,0.7672955974842768,0.9230769230769231,SVM,17,4,0.8899999999999999,0.9335146198830409
A_full,0.9530720851475568,0.8378378378378378,0.9056603773584906,0.764989837398374,0.8113207547169812,1.0,Random Forest,17,4,0.7799999999999999,0.9633084795321636
A_full,0.9179970972423802,0.7783783783783784,0.8388969521044993,0.6967091846935103,0.7547169811320755,0.9230769230769231,Extra Trees,17,4,0.7849999999999999,0.9223567251461988
A_full,0.9594823415578133,0.8432432432432433,0.8766328011611031,0.7622002570808031,0.8301886792452831,0.9230769230769231,XGBoost (regularized),17,4,0.38999999999999996,0.962767543859649
A_full,0.9277987421383649,0.8097826086956522,0.8056603773584906,0.7069397042093288,0.8113207547169812,0.8,Logistic Regression,18,4,0.63,0.9354020467836257
A_full,0.9479245283018868,0.842391304347826,0.8413836477987422,0.7469530990657751,0.8427672955974843,0.84,SVM,18,4,0.8799999999999999,0.929796783625731
A_full,0.9738364779874213,0.8913043478260869,0.920251572327044,0.8196078431372549,0.8805031446540881,0.96,Random Forest,18,4,0.8049999999999999,0.9544122807017544
A_full,0.9313207547169812,0.8097826086956522,0.8393710691823899,0.7179273794402348,0.7987421383647799,0.88,Extra Trees,18,4,0.74,0.9096535087719297
A_full,0.9690566037735849,0.8913043478260869,0.920251572327044,0.8196078431372549,0.8805031446540881,0.96,XGBoost (regularized),18,4,0.5349999999999999,0.9599883040935673
A_full,0.9325786163522013,0.9130434782608695,0.8485534591194969,0.8263741448454824,0.9371069182389937,0.76,Logistic Regression,19,4,0.4549999999999999,0.9130745614035088
A_full,0.9320754716981132,0.8967391304347826,0.8222641509433962,0.7969212895730468,0.9245283018867925,0.72,SVM,19,4,0.7899999999999999,0.9240453216374268
